2754,PROTEIN-LIPOYLLYSINE,a [glycine-cleavage complex H protein] N6-lipoyl-L-lysine
2755,Pyruvate-dehydrogenase-lipoate,a [pyruvate dehydrogenase E2 protein] N6-lipoyl-L-lysine
2756,BCAA-dehydrogenase-lipoyl,an [apo BCAA dehydrogenase E2 protein] N6-lipoyl-L-lysine
2757,Oxo-glutarate-dehydrogenase-lipoyl,a [2-oxoglutarate dehydrogenase E2 protein] N6-lipoyl-L-lysine
2758,S-ubiquitinyl-UCP-E2-L-cysteine,an S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine
2759,S-ubiquitinyl-UAP-E1-L-cysteine,an S-ubiquitinyl-[E1 ubiquitin-activating enzyme]-L-cysteine
2760,S-ubiquitinyl-HECT-E3-UCP-L-cysteine,an S-ubiquitinyl-[HECT-type E3 ubiquitin transferase]-L-cysteine
2761,S-ubi-N-term-specific-UCP-E2-L-cysteine,an S-ubiquitinyl-[an N-terminal E2 ubiquitin-conjugating enzyme]-L-cysteine
2762,S-ubi-E3-independent-UCP-E2-L-cysteine,S-ubiquitinyl-[E3-independent ubiquitin-carrier protein E2]-L-cysteine
2763,TusE-S-sulfanylcysteine,a [TusE sulfur carrier protein]-S-sulfanylcysteine
2764,PROTEIN-C-TERMINAL-S-ETC-CYSTEINE,a [protein] c-terminal S-farnesyl-L-cysteine
2765,Protein-S-farnesyl-L-cysteines,a [protein] S-farnesyl-L-cysteine
2766,PROTEIN-C-TERMINAL-S-FARNESYL-L-CYSTEINE,a [protein] c-terminal S-farnesyl-L-cysteine methyl ester
2767,S-ubiquitinyl-E3-independent-E2-Cys,an S-ubiquitinyl-[(E3-independent) E2 ubiquitin-conjugating enzyme]-L-cysteine
2768,DsrC-L-cysteine-S-sulfate,a [DsrC]-L-cysteine-S-sulfate
2769,DIHYDROLIPOYL-GCVH,a [glycine-cleavage complex H protein] N6-dihydrolipoyl-L-lysine
2770,Acylated-Dihydro-Lipoyl-Proteins-Lysine,an acylated [lipoyl-carrier protein] N6-dihydrolipoyl-L-lysine
2771,BCAA-dehydrogenase-DH-lipoyl,an [apo BCAA dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine
2772,Pyruvate-dehydrogenase-dihydrolipoate,a [pyruvate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine
2773,AMINOMETHYLDIHYDROLIPOYL-GCVH,a [glycine-cleavage complex H protein] N6-aminomethyldihydrolipoyl-L-lysine
2774,Oxo-glutarate-dehydrogenase-DH-lipoyl,a [2-oxoglutarate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine
2775,Oxo-glutarate-dehydro-suc-DH-lipoyl,a [2-oxoglutarate dehydrogenase E2 protein] N6-S-succinyldihydrolipoyl-L-lysine
2776,BCAA-dehydrogenase-2MB-DH-lipoyl,an [apo BCAA dehydrogenase E2 protein] N6-S-[2-methylbutanoyl]dihydrolipoyl-L-lysine
2777,BCAA-dehydrogenase-3MB-DH-lipoyl,a [apo BCAA dehydrogenase E2 protein] N6-S-[3-methylbutanoyl]dihydrolipoyl-L-lysine
2778,Pyruvate-dehydrogenase-acetylDHlipoyl,a [pyruvate dehydrogenase E2 protein] N6-S-acetyldihydrolipoyl-L-lysine
2779,BCAA-dehydrogenase-2MP-DH-lipoyl,an [apo BCAA dehydrogenase E2 protein] N6-S-[2-methylpropanoyl]dihydrolipoyl-L-lysine
2780,UBIQUITIN-CALMODULIN,an N6-ubiquitinyl-[calmodulin]-L-lysine22
2781,Tubulin-acetyl-L-lysine,an [&alpha;-tubulin]-N6-acetyl-L-lysine
2782,Histone-Acetyl-Lysine,a [histone]-N6-acetyl-L-lysine
2783,Octanoylated-Gcv-H,a [glycine-cleavage complex H protein] N6-octanoyl-L-lysine
2784,CPD-6321,a [procollagen] trans 4-hyroxy-L-proline
2785,Ubiquitin-C-Terminal-Glycine,a [ubiquitin] C-terminal glycine
2786,Peptide-C-terminal-Glycines,a C-terminal [protein]-glycine
2787,SAMP-C-Terminal-Glycine,a [SAMP] C-terminal glycine
2788,Protein-L-methionine,a [protein]-L-methionine
2789,PROTEIN-L-BETA-ISOASPARTATES,a [protein]-L-&beta;-isoaspartate
2790,PROT-CYS,a [protein]-L-cysteine
2791,Protein-L-Leucine,a [protein]-L-leucine
2792,DIPHTINE,a diphthine-[translation elongation factor 2]
2793,Protein-Glutamates,a [protein]-L-glutamate
2794,CPD-9973,an [eIF5A-precursor]-deoxyhypusine
2795,Protein-L-serine-or-L-threonine,a [protein]-(L-serine/L-threonine)
2796,Protein-Histidines,a [protein]-L-histidine
2797,Protein-L-glutamine,a [protein]-L-glutamine
2798,PEPTIDE-TRYPTOPHAN,a [protein]-L-tryptophan
2799,EIF5A-HYPUSINE,an [eIF5A]-hypusine
2800,Protein-L-lysine,a [protein]-L-lysine
2801,Prot-Alanines,a [protein]-L-alanine
2802,Protein-Prolines,a [protein]-L-proline
2803,Protein-Tyrosines,a [protein]-L-tyrosine
2804,Protein-L-Asparagine,a [protein]-L-asparagine
2805,Protein-L-Aspartates,a [protein]-L-aspartate
2806,PROTEIN-L-CITRULLINE,a [protein]-L-citrulline
2807,Protein-L-Arginines,a [protein]-L-arginine
2808,Protein-L-methionine-R-S-oxides,a protein-L-methionine-(R)-S-oxide
2809,Protein-L-Methionine-S-Oxides,a protein-L-methionine-(S)-S-oxide
2810,Cytochrome-c-L-methionine,a [cytochrome c]-L-methionine
2811,Cytochrome-c-S-methyl-methionine,a [cytochrome c]-S-methyl-methionine
2812,PROTEIN-L-BETA-ISOSPARTATE-METHYL-ESTERS,a protein L-&beta;-isoaspartate &alpha;-methyl ester
2813,TusE-L-cysteine,a [TusE sulfur carrier protein]-L-cysteine
2814,Ubiquitin-carrier-protein-E2-L-cysteine,an [E2 ubiquitin-conjugating enzyme]-L-cysteine
2815,Ubiquitin-activating-protein-E1-L-cys,an [E1 ubiquitin-activating enzyme]-L-cysteine
2816,SoxZY-L-Cysteine,a [SoxY protein]-L-cysteine
2817,RING-Ubiquitin-carrier-protein-E3-L-cys,a [RING-type E3 ubiquitin-carrier protein]-L-cysteine
2818,N-terminal-specific-UCP-E2-L-cysteine,an [N-terminal E2 ubiquitin-conjugating enzyme]-L-cysteine
2819,HECT-Ubiquitin-carrier-protein-E3-L-cys,a [HECT-type E3 ubiquitin transferase]-L-cysteine
2820,E3-independent-UCP-E2-L-cysteine,an [E3-independent ubiquitin-carrier-protein E2]-L-cysteine
2821,DsrE-L-Cysteine,a [DsrE protein]-L-cysteine
2822,DsrC-L-Cysteine,a [DsrC protein]-L-cysteine
2823,Cysteine-Desulfurase-L-cysteine,an [L-cysteine desulfurase]-L-cysteine
2824,Cypemycin-C-Terminal-Cys,a C-terminal [cypemycin]-L-Cys-L-Leu-L-Val-L-Cys
2825,ThiI-L-cysteine,a [ThiI sulfur-carrier protein]-L-cysteine
2826,TusA-L-cysteine,a [TusA]-L-cysteine
2827,Trehalose-phosphate-synthase-L-Cys,a [trehalose-phosphate-synthase]-L-cysteine
2828,Sulfatase-L-cysteine,a [sulfatase]-L-cysteine
2829,Rhd-L-Cysteine,a [Rhd protein]-L-cysteine
2830,E3-independent-Ubiquitin-E2-L-cysteine,an [(E3-independent) E2 ubiquitin-conjugating enzyme]-L-cysteine
2831,DsrE3A-L-cysteine,a [DsrE3A thiosulfate-carrier protein]-L-cysteine
2832,Phosphatase-2A-leucine,a [phosphatase 2A protein] C-terminal L-leucine
2833,Phosphatase-2A-leucine-methyl-ester,a [phosphatase 2A protein] C-terminal L-leucine methyl ester
2834,Protein-gamma-glutamates,a [protein]-&gamma;-L-glutamate
2835,Protein-alpha-L-Glutamates,a [protein]-&alpha;-L-glutamate
2836,alpha-N-Peptidyl-LGlutamate,a [protein] C-terminal L-glutamate
2837,LysW-L-lysine,a [LysW]-C-terminal-L-glutamyl-&gamma;-L-lysine
2838,LysW-Alpha-Aminoadipate-Semialdehyde,a [LysW]-C-terminal-L-glutamyl-&gamma;-L-2-aminoadipate semialdehyde
2839,LysW-Alpha-Aminoadipate,a [LysW]-C-terminal-L-glutamyl-&gamma;-L-2-aminoadipate
2840,LysW-Alpha-Aminoadipate-Phosphate,a [LysW]-C-terminal-L-glutamyl-&gamma;-L-2-aminoadipate 6-phosphate
2841,CPD0-2471,a [protein] with C-terminal &alpha;-L-glutamate-&alpha;-L-glutamate
2842,L-Glutamyl-Peptides,a [protein] N-terminal L-glutamate
2843,Glycoprotein-L-serine-or-L-threonine,a [glycoprotein]-(L-serine/L-threonine)
2844,Proteins-L-Threonines,a [protein]-L-threonine
2845,MAPKK-L-serine-or-L-threonine,a [MAP kinase kinase]-(L-serine/L-threonine)
2846,Mitogen-Activated-Protein-Kinase-L-Thr,a [mitogen-activated protein kinase]-L-threonine
2847,Protein-N-methyl-histidines,a [protein] N&tau;-methyl-histidine
2848,PTS-I-Histidines,a [PTS enzyme I]-L-histidine
2849,eEF-2-Histidines,an L-histidine-[translation elongation factor 2]
2850,THI5-L-histidine,[an HMP-P synthase]-L-histidine
2851,Protein-phospho-L-histidines,a [protein]-N-phospho-L-histidine
2852,PTS-I-pi-phospho-L-histidines,a [PTS enzyme I]-N&pi;-phospho-L-histidine
2853,Protein-3-phospho-L-histidines,a protein-N&pi;-phospho-L-histidine
2854,Protein-tauphospho-L-histidines,a [protein]-N&tau;-phospho-L-histidine
2855,Protein-pi-phospho-L-histidines,a [protein]-N&pi;-phospho-L-histidine
2856,Ribosomal-protein-L3-L-glutamine,a [ribosomal protein L3]-L-glutamine
2857,Release-factor-L-glutamine,a [release factor]-L-glutamine
2858,Protein-C-terminal-L-glutamine,a [protein] C-terminal L-glutamine
2859,Fructose-BisPO4-Aldolase-Lysine,[fructose-bisphosphate aldolase]-lysine
2860,CPD-8649,a protein L-allysine
2861,Lipoyl-Protein-L-Lysine,a [lipoyl-carrier protein]-L-lysine
2862,Histone-L-lysine,a [histone]-L-lysine
2863,Deoxyhypusine-Synthase-Lysine,a [deoxyhypusine synthase]-L-lysine
2864,Rubisco-lysine,"a [ribulose-1,5-bisphosphate-carboxylase]-lysine"
2865,PROCOLLAGEN-L-LYSINE,a [procollagen]-L-lysine
2866,Cytochrome-c-L-lysine,a [cytochrome c]-L-lysine
2867,Tubulin-L-Lysine,an [&alpha;-tubuline]-L-lysine
2868,EIF5A-LYSINE,an [eIF5A-precursor]-lysine
2869,EF-P-L-lysine,a [protein chain elongation factor EF-P]-L-lysine34
2870,CPD-8901,a [protein] N6-methyl-L-lysine
2871,CPD-8580,a [calmodulin] L-lysine
2872,Fructose-BisPO4-Aldolase-Tri-Me-Lysine,"a [fructose-bisphosphate aldolase]-N6, N6,N6-trimethyl-L-lysine"
2873,Glycoprotein-L-Lysine,a [glycoprotein]-L-lysine
2874,Gcv-H,[glycine cleavage system lipoyl-carrier protein]-L-lysine
2875,Cytochrome-c-N6-methyl-lysine,a [cytochrome c]-N6-methyl-L-lysine
2876,Calmodulin-N6-methyl-L-lysine-22,a [calmodulin]-L-lysine22
2877,N-terminal-L-alanine,an N-terminal [protein]-L-alanine
2878,C-terminal-L-alanine,a C-terminal [protein]-L-alanine
2879,Cypemycin-N-terminal-dimethylalanine,"an N-terminal N,N-dimethyl-L-alanine-[cypemycin]"
2880,Cypemycin-N-terminal-L-alanine,an N-terminal L-alanine-[cypemycin]
2881,PROCOLLAGEN-L-PROLINE,a [procollagen]-L-proline
2882,Thyroglobulin-L-tyrosines,[thyroglobulin]-L-tyrosine
2883,MAP-Kinase-L-Tyr,a [mitogen-activated protein kinase]-L-tyrosine
2884,Glutamine-synthetase-Tyr,a [glutamine-synthetase]-L-tyrosine
2885,Ribosomal-protein-S12-Asp89,a [ribosomal protein S12] L-aspartate89
2886,Ribosomal-protein-S12-3-methylthio-Asp89,a [ribosomal protein S12] 3-methylthio-L-aspartate89
2887,Proteins-With-N-Terminal-Asp,a [protein] N-terminal L-aspartate
2888,Peptide-3-hydroxy-L-Aspartates,a [protein]-3-hydroxy-L-aspartate
2889,Myelin-N-o-methyl-arginines,[myelin basic protein]-N&omega;-methyl-arginine
2890,50S-Ribosomal-subunit-protein-L16-Arg,a [50S ribosomal subunit protein L16]-L-arginine81
2891,Histone-N-o-methyl-arginines,[histone]-N&omega;-methyl-arginine
2892,Cytochrome-c-N-O-methyl-arginines,[cytochrome c]-N&omega;-methyl-arginine
2893,Myelin-L-arginines,[myelin basic protein]-L-arginine
2894,Cytochrome-c-arginines,[cytochrome c]-L-arginine
2895,Protein-C-terminal-L-Arginine,a [protein]-with a C-terminal L-arginine
2896,Protein-N-terminal-L-Arginine,a [protein] with an N-terminal L-arginine
2897,Histone-L-arginines,[histone]-L-arginine
2898,Dinitrogen-reductase-L-arginine,a [dinitrogen reductase]-L-arginine
2899,D-Phenylalanyl-Acps,D-phenylalanyl-[gramicidin-S synthetase]
2900,METHIONYL-PEPTIDE,a [protein] N-terminal L-methionine
2901,CPD-8528,a C-terminal [protein]-hydroxyglycine
2902,Alpha-Amino-Acids,an &alpha; amino acid
2903,Non-alpha-amino-acids,a non-&alpha; amino acid
2904,Neutral-Amino-Acids,a neutral amino acid
2905,Basic-Amino-Acids,a basic amino acid
2906,Serines,serine
2907,Polar-amino-acids,a polar amino acid
2908,CPD0-1950,DL-norvaline
2909,Non-polar-amino-acids,a non-polar amino acid
2910,D-Amino-Acids,a D-amino acid
2911,CPD-12742,3-phenylserine
2912,23-Diaminopropanoate,"2,3-diaminopropanoate"
2913,Aromatic-Amino-Acids,an aromatic amino acid
2914,Modified-Amino-Acids,a modified amino acid
2915,L-Amino-Acids,an L-amino acid
2916,Glutamates,a glutamate
2917,Lanthionine-Isomers,a lanthionine isomer
2918,Branched-Amino-Acids,a branched-chain amino acid
2919,Amino-Acids-20,a standard &alpha; amino acid
2920,Non-standard-amino-acids,a non-standard &alpha; amino acid
2921,ALLO-THR,DL-allothreonine
2922,CPD0-1561,selenocysteine
2923,25-DIAMINOPENTANOATE,ornithine
2924,Lysine-or-DAP,"an L-lysine or meso-2,6-diaminoheptanedioate"
2925,S-Substituted-L-Cysteines,an L-cysteine-S-conjugate
2926,Analogs-of-Meso-Diaminopimaleates,an analog of meso-diaminopimaleate
2927,S-Alkyl-L-Cysteines,an S-alkyl-L-cysteine
2928,N-Carbamoyl-D-Amino-Acids,an N-carbamoyl D-amino acid
2929,Beta-amino-acids,a &beta; amino acid
2930,CPD-16631,&beta;-tyrosine
2931,3-AMINO-ISOBUTYRATE,3-amino-isobutyrate
2932,Positively-charged-polar-amino-acids,a positively-charged polar amino acid
2933,Negatively-charged-polar-amino-acids,a negatively-charged polar amino acid
2934,Uncharged-polar-amino-acids,an uncharged polar amino acid
2935,N-ACYL-D-AMINO-ACID,an N-acylated-D-amino acid
2936,Aromatic-D-Amino-Acids,an aromatic D-amino acid
2937,N-Methyl-D-Amino-Acids,a N-methyl D-amino acid
2938,Hydroxy-D-Amino-Acids,a hydroxy-D-amino acid
2939,N-ACETYL-D-AMINO-ACID,an N-acetyl-D-amino acid
2940,N-ACYL-D-ASPARTATE,an N-acyl-D-aspartate
2941,CPD0-2079,3-hydroxy-D-aspartate
2942,Aromatic-L-Amino-Acids,an aromatic L-amino acid
2943,N-palmitoylglycoproteins,a [glycoprotein]-N-palmitoyl-L-lysine
2944,Phosphorylated-Amino-Acids,a phosphorylated amino acid
2945,Methylated-Amino-Acids,a methylated amino acid
2946,Hydroxy-Amino-Acids,a hydroxylated amino acid
2947,N-Substituted-Amino-Acids,an N-modified amino acid
2948,Amino-Acid-Derivatives,an amino acid derivative
2949,CPD0-1959,methionine S-oxide
2950,Phosphoserines,L(or D)-O-phosphoserine
2951,O-Methylated-Amino-Acids,an O-methylated amino acid
2952,C-Methylated-Amino-Acids,a C-methylated amino acid
2953,N-methylated-Amino-Acids,an N-methylated amino acid
2954,N-methyl-DL-aspartate,N-methyl-DL-aspartate
2955,N-Methyl-L-Amino-Acids,a N-methyl L-amino acid
2956,DL-3-HYDROXYASPARTATE,3-hydroxyaspartate
2957,Hydroxy-L-Amino-Acids,a hydroxy-L-amino acid
2958,3-Hydroxy-L-aspartate,3-hydroxy-L-aspartate
2959,5-HYDROXY-L-LYSINE,5-hydroxy-L-lysine
2960,CPD-15057,4-hydroxy-L-glutamate
2961,N-hydroxylated-Amino-Acids,an N-hydroxylated L-amino acid
2962,N-Acylated-Amino-Acids,an N-acylated amino acid
2963,N-Carbamoyl-L-Amino-Acids,an N-carbamoyl-L-amino acid
2964,N-Alkylglycine,an N-alkylglycine
2965,N-ACYL-L-AMINO-ACID,an N-acylated-L-amino acid
2966,N-Acetylated-Amino-Acids,an N-acetylated amino acid
2967,S-Substituted-N-Acetyl-L-Cysteines,an N-acetyl-L-cysteine-S-conjugate
2968,N-gamma-Acylated-L-Amino-Acids,an N-&gamma;-acylated L-amino acid
2969,N-alpha-Acylated-L-Amino-Acids,an N-&alpha;-acylated L-amino acid
2970,N5-ACYL-L-ORNITHINE,an N5-acyl-L-ornithine
2971,Acyl-L-Lysines,an N6acyl-L-lysine
2972,N-Acetyl-Amino-Acids,an N-acetyl L-amino acid
2973,N-Acylated-Aromatic-Amino-Acids,an N-acylated aromatic-L-amino acid
2974,N-Acylated-Aliphatic-Amino-Acids,an N-acylated aliphatic-L-amino acid
2975,CPD-576,an N-acyl-L-aspartate
2976,Acyl-homoserines,an N-acyl-L-homoserine
2977,N-Alpha-Acetylated-Amino-Acids,an N&alpha;-acetylated amino acid
2978,CPD-538,a serine phosphoethanolamine
2979,3-CHLORO-DL-ALANINE,3-chloro-DL-alanine
2980,2-3-CARBOXY-3-AMINOPROPYL-L-HISTIDINE,a 2-[(3S)-3-amino-3-carboxypropyl]-L-histidine-[translation elongation factor 2]
2981,L-Methionine-sulfoxides,L-methionine S-oxide
2982,Aliphatic-L-Amino-Acids,an aliphatic L-amino acid
2983,Anions,an anion
2984,Cations,a cation
2985,Inorganic-Ions,an inorganic ion
2986,Organic-Ions,an organic ion
2987,Aminoalkylphosphinates,an aminoalkylphosphinate
2988,Inorganic-Anions,an inorganic anion
2989,Halide-Anions,a halide anion
2990,Inorganic-Phosphorus-Ions,an inorganic phosphorus-containing ion
2991,Iodides,an iodo organic compound
2992,Phosphates,an inorganic phosphate
2993,Polyphosphates,a polyphosphate
2994,Long-Chain-Polyphosphate,long chain polyphosphate
2995,Divalent-Cations,a divalent cation
2996,Polycations,a polycation
2997,Inorganic-Cations,an inorganic cation
2998,Organic-Cations,an organic cation
2999,Metal-Ions,a metal cation
3000,Heavy-Metal-Ions,a heavy metal ion
3001,ALKALOID,an alkaloid
3002,Insecticides,an insecticide
3003,Saponins,a saponin
3004,Toxins,a toxin
3005,Phytoalexins,a phytoalexin
3006,Glucosinolates,a glucosinolate
3007,Xenobiotic,a xenobiotic
3008,POLYKETIDE,a polyketide
3009,Poly-Hydroxybutyrate,a poly-&beta;-hydroxybutyrate
3010,Siderophore,a siderophore
3011,Terpenophenolics,a terpenophenolic
3012,Glycoalkaloids,a glycoalkaloid
3013,Soyasaponins,a soyasaponin
3014,3-HYDROXYACYL-GROUP-OF-BACTERIAL-TOXIN,a 3-hydroxyacyl group of bacterial toxin
3015,3-ACYLOXYACYL-GROUP-OF-BACTERIAL-TOXIN,a 3-(acyloxy)acyl group of bacterial toxin
3016,Antibiotics,an antibiotic
3017,Peptide-Antibiotics,a peptide antibiotic
3018,Aminoglycoside-Antibiotics,an aminoglycoside antibiotic
3019,Deamido-bleomycins,a deamido-bleomycin
3020,Delta-Lactams,a &delta;-lactam
3021,Angucyclins,an angucyclin
3022,Polymyxins,a polymyxin
3023,Beta-Lactams,a &beta;-lactam
3024,Avermectins,an avermectin
3025,Gamma-Lactams,a &gamma;-lactam
3026,Macrolide-Antibiotics,a macrolide antibiotic
3027,Cypemycin,cypemycin
3028,Bleomycins,a bleomycin
3029,Deoxystreptamine-Antib,a 2-deoxystreptamine antibiotic
3030,Butirosins,a butirosin
3031,N3-Acetal-deoxystreptamine-antib,an N3'-acetyl-2-deoxystreptamine antibiotic
3032,Kanamycins,a kanamycin
3033,Neomycins,a neomycin
3034,Fortimicins,a fortimicin
3035,Gentamycins,a gentamicin
3036,Lividomycins,a lividomycin
3037,Kanamycin-3-phosphates,a kanamycin 3-phosphate
3038,Penams,a penam
3039,Cephems,a cephem
3040,PENICILLIN,a penicillin
3041,Cephalosporins,a cephalosporin
3042,Cephamycins,a cephamycin
3043,3-CARBAMOYLOXYMETHYLCEPHEM,a 3-carbamoyloxymethylcephem
3044,HYDROXYMETHYLCEPH-3-EM-4-CARBOXYLATE,a 3-hydroxymethyl ceph-3-em-4-carboxylate
3045,Megalomicins,a megalomicin
3046,Erythromycins,an erythromycin
3047,TETRAKETIDE-PYRONE,a tetraketide &alpha;-pyrone
3048,POLY-HYDROXYLATED-TETRAKETIDE-PYRONE,a polyhydroxylated tetraketide &alpha;-pyrone
3049,Macrolides,a macrolide
3050,TRIKETIDE-PYRONE,a triketide &alpha;-pyrone
3051,HYDROXYLATED-TETRAKETIDE-PYRONE,a hydroxylated tetraketide &alpha;-pyrone
3052,Thiazoline-siderophores,a thiazoline siderophore
3053,Fe2-siderophores,an Fe(II)-siderophore
3054,Fe3-siderophores,an Fe(III)-siderophore
3055,Hydroxamate-siderophores,a hydroxamate siderophore
3056,Carboxylate-siderophores,a carboxylate siderophore
3057,Phytosiderophores,a phytosiderophore
3058,Ferric-Hydroxamate-Complexes,a ferric hydroxamate complex
3059,BITTER-ACIDS,a bitter acid
3060,CANNABINOIDS,a cannabinoid
3061,ALPHA-ACIDS,an &alpha;-acid
3062,BETA-ACIDS,a &beta;-acid
3063,CPD0-2229,a 2-acyl-sn-glycero-3-phosphoglycerol (n-C18:1)
3064,N-ACETYLNEURAMINATE,N-acetylneuraminate
3065,Primary-Amines,a primary amine
3066,Polyamines,a polyamine
3067,Enamines,an enamine
3068,Tertiary-Amines,a tertiary amine
3069,Secondary-Amines,a secondary amine
3070,D-Mannosamines,D-mannosamine
3071,2-Aminobutyrate,2-aminobutanoate
3072,Aliphatic-Amines,an aliphatic amine
3073,Amine-Donors,an amino group acceptor
3074,Monoamines,a monoamine
3075,Alkylamines,an alkylamine
3076,Diamines,a diamine
3077,Aliphatic-Omega-Amino-Aldehydes,
3078,Aliphatic-Diamines,an aliphatic diamine
3079,Aliphatic-Alpha-Omega-Diamines,"an aliphatic &alpha;,&omega;-diamine"
3080,Aliphatic-N-Acetyl-Diamines,
3081,Deaminated-Amine-Donors,a deaminated amino group donor
3082,Aminated-Amine-Donors,an aminated amino group donor
3083,Quaternary-Amines,a quaternary amine
3084,CPD-17677,tranylcypromine
3085,CPD-185,"(1Z,3Z)-4-hydroxybuta-1,3-diene-1,2,4-tricarboxylate"
3086,Beta-Galactofuranosides,a &beta;-D-galactofuranoside
3087,Mono-Rhamnolipids,a mono-rhamnolipid
3088,Galactofuran,a galactofuran
3089,Di-Rhamnolipids,a di-rhamnolipid
3090,1-5-Galactofuran,a galactofuran ending with a galactofuranosyl (1->5) linkage
3091,1-6-Galactofuran,a galactofuran ending with a galactofuranosyl (1->6) linkage
3092,Steroid-Hormones,a steroid hormone
3093,Plant-Hormones,a plant hormone
3094,INSECT-HORMONES,an insect hormone
3095,Brassinosteroids,a brassinosteroids
3096,Mineralocorticoids,a  mineralocorticoid
3097,Progestogens,a progestogen
3098,Estrogens,an estrogen
3099,Androgens,an androgen
3100,Glucocorticoids,a  glucocorticoid
3101,Ecdysteroids,an ecdysteroid
3102,Brassinolide-Sulfates,a brassinolide sulfate
3103,28-Homobrassinosteroid-Sulfates,"a (22R,23R)-28-homobrassinolide sulfate"
3104,Castasterone-Sulfates,a castasterone-sulfate
3105,24-Epicathasterone-Sulfates,a 24-epicathasterone sulfate
3106,28-Homocastasterone-Sulfates,"a (22R,23R)-28-homocastasterone sulfate"
3107,24-Epibrassinolide-Sulfates,a 24-epibrassinolide sulfate
3108,Ecdysteroids-22P,an ecdysteroid 22-phosphate
3109,Cytokinins,a cytokinin
3110,Auxins,an auxin
3111,Jasmonates,a jasmonate
3112,Strigolactones,a strigolactone
3113,Phenylurea-Cytokinins,a phenylurea-type cytokinin
3114,Adenine-Cytokinins,an adenine-type cytokinin
3115,Adenine-Cytokinin-Glucosides,an adenine-type cytokinin glucoside
3116,Auxin-conjugates,an auxin-conjugate
3117,Dioxindole-3-Acetyl-3-O-hexoses,a dioxindole-3-acetyl-3-O-hexose
3118,12-Hydroxyjasmonate-Sulfates,a 12-hydroxyjasmonate sulfate
3119,11-Hydroxyjasmonates,an 11-hydroxyjasmonate
3120,Jasmonoyl-Phenylalanines,a jasmonoyl-phenylalanine
3121,Jasmonoyl-ACCs,a jasmonoyl-1-aminocyclopropane-1 carboxylate
3122,CPD-11256,an 11-hydroxyjasmonate sulfate
3123,Jasmonoyl-Valines,a jasmonoyl-valine
3124,Methyl-Jasmonates,a methyl jasmonate
3125,Jasmonoyl-Leucines,a jasmonoyl-leucine
3126,Jasmonic-Acids,a jasmonic acid
3127,Jasmonoyl-Glutamines,a jasmonoyl-glutamine
3128,Jasmonoyl-Isoleucines,a jasmonoyl-isoleucine
3129,12-Hydroxyjasmonates,a 12-hydroxyjasmonate
3130,Aerobacter-Polysaccharides,capsular polysaccharide (Aerobacter aerogenes)
3131,KDO-Containing-Capsular-Polysaccharides,a capsular polysaccharide with 3-deoxy-D-manno-2-octulosonate
3132,CPD-16758,2/3-phospho-D-glycerate
3133,CDP-2-3-4-Saturated-Diacylglycerols,"a CDP-2,3,4-saturated-diacylglycerol"
3134,Organic-Salts,an organic salt
3135,Inorganic-Salts,an inorganic salt
3136,Intracellular-Sulfur,intracellular S0
3137,Inorganic-Minerals,an inorganic mineral
3138,Elemental-Sulfur,S0
3139,Elemental-selenium,Se0
3140,Sulfamates,a sulfamate
3141,Diaryl-Sulfone-Derivatives,a diaryl sulfone derivative
3142,Sulfhydryl-Reagents,a sulfhydryl reagent
3143,Aryl-sulfates,an aryl sulfate
3144,All-Glutathiones,all glutathiones
3145,S-Alkyl-L-Cysteine-S-Oxides,an S-alkyl-L-cysteine S-oxide
3146,SH-Compounds,a -SH Compound
3147,Phenothiazines,a phenothiazine
3148,Thiazoles,a thiazole
3149,Thiols,a thiol
3150,CPD-11803,(RS)-phospho-3-sulfolactate
3151,Alkyl-Sulfenates,an S-alkylsulfenate
3152,Sulfhydryl-Groups,a sulfhydryl group
3153,SULFONATES,a sulfonate
3154,Sulfones,a sulfone
3155,Organo-Sulfates,an organosulfate
3156,Sulfonamides,a sulfonamide
3157,CPD-17425,a dialkyl-thiosulfinate
3158,Alkyl-Sulfinates,an S-alkylsulfinate
3159,Hydroxyacyl-glutathiones,a hydroxyacyl glutathione
3160,S-ACYLGLUTATHIONE,an S-acylglutathione
3161,2-hydroxyacyl-glutathiones,S-(2-hydroxyacyl)glutathione
3162,Polysulfides,a polysulfide
3163,Perthiols,a perthiol
3164,Thio-Ethers,a thioether
3165,Alkyl-Thiols,an alkyl-thiol
3166,Protein-Dithiols,a protein dithiol
3167,Protein-Disulfides,a protein disulfide
3168,Disulfides,a disulfide
3169,Sulfhydryls,R'C(R)SH
3170,Methyl-thioethers,a methyl thioether
3171,N-sulfo-D-glucosamine,N-sulfo-D-glucosamine
3172,RS-3-Sulfolactate,(RS)-3-sulfolactate
3173,CPD-11797,2-O-sulfolactate
3174,Aliphatic-Sulfonates,an aliphatic sulfonate
3175,2-3-dihydroxypropane-1-sulfonate,"2,3-dihydroxypropane 1-sulfonate"
3176,Alkanesulfonates,an alkylsulfonate
3177,Chondroitin-sulfate-disaccharides,chondroitin sulfate disaccharide
3178,CHONDROITIN-46-DISULFATE,"[chondroitin]-4,6-di-O-sulfo-N-acetyl-D-galactosamine"
