1861	RXN-5470|RXN-5471|RXN-5472	a dolichyl &beta;-D-glucosyl phosphate
1862	DIHYDROXYISOVALDEHYDRAT-RXN|ACETOLACTREDUCTOISOM-RXN	2,3-dihydroxy-3-methylbutanoate
1863		a C-nitroso compound
1864		an isothiocyanate
1865		a dihydrofurano derivative
1866		a1-tetradec-7-enoyl-sn-glycerol 3-phosphate
1867	RXN-7871	N-acetyl-&beta;-D-glucosaminyl-1,2-&alpha;-D-mannosyl-1,3-(N-acetyl-&beta;-D-glucosaminyl-1,2-&alpha;-D-mannosyl-1,6)-&beta;-D-mannosyl-1,4-N-acetyl-&beta;-D-glucosaminyl-R
1868		a mono-&beta;-D-galactosylacylglycerol
1869	3.1.6.14-RXN	[heparan sulfate]-&alpha;-N-acetyl-D-glucosamine 6-O-sulfate
1870		a 3'-terminal unsaturated sugar
1871		a salt
1872	
1873		a 2-oxindole-3-acetyl-hexose
1874		a N-acetyl-&alpha;-D-glucosaminyl-lipopolysaccharide
1875		a 1,2-diacyl-3-[3-(N-acetyl-&alpha;-D-neuraminyl)-&beta;-D-galactosyl]-sn-glycerol
1876		an inorganic compound
1877		a 1,2-diacyl-sn-glycerol 3-diphosphate
1878		DNA cleaved at recognition site
1879		a procollagen 5-(galactosyloxy)-L-lysine
1880		an authentic SQNY-PIVQ cleavage site
1881		a diazaborine
1882		an organosulfur compound
1883	3.3.2.10-RXN	an epoxide
1884		an N-acetyl-&beta;-D-glucosaminyl-(1->4)-N-acetyl-&beta;-D-glucosaminyl-[glycoprotein]
1885		a radical
1886		N-acetyl-&beta;-D-glucosaminyl-(1&rarr;3)-&beta;-D-galactosyl-(1&rarr;3)-[N-acetyl-&beta;-D-glucosaminyl-(1&rarr;6)]-N-acetyl-&alpha;-D-galactosaminyl-[glycoprotein]
1887		N-acetyl-&beta;-D-glucosaminyl-(1&rarr;6)-&beta;-D-galactosyl-(1&rarr;4)-N-acetyl-&beta;-D-glucosaminyl-R
1888	RXN-9591|ACYLPHOSPHATASE-RXN	an acyl phosphate
1889		N-acetyl-&alpha;-D-glucosaminyl-[glycoprotein]
1890		an oligophosphate
1891		a S-3-hydroxyacyl-N-acylthioethanolamine
1892		N-acetyl-&beta;-D-glucosaminyl-(1&rarr;2)-[N-acetyl-&beta;-D-glucosaminyl-(1&rarr;6)]-&alpha;-D-mannosyl-(1&rarr;6)-&beta;-D-mannosyl-R
1893	RXN-5462	a mannosyl-(N-acetylglucosaminyl)2-diphosphodolichol
1894		Apo-GcvH
1895		a 2-methoxy-6-(all-trans-polyprenyl)phenol
1896		an N5-acyl-L-ornithine-ester
1897		dTDP-4-dehydro-6-deoxy-D-galactose
1898		a nitrohydrocarbon
1899		a [PchE NRPS protein]-L-cysteine
1900		a 1,2-epoxypropane
1901		[keratan]-galactose
1902		all carbohydrates
1903		an 8-methoxyfurocoumarin
1904		N-acetyl-&beta;-D-glucosaminyl-(1&rarr;2)-&alpha;-D-mannosyl-(1&rarr;6)-&beta;-D-mannosyl-R
1905		a [heparan sulfate]-N-sulfoglucosamine
1906		a ureido compound
1907		a 6-sulfo-&alpha;-D-glucosyl-1,6-&alpha;-D-glucosyl-1,6-&alpha;-D-glucosyl-1,3-1-O-alkyl-2-O-acylglycerol
1908		a steroid
1909		a &beta;-D-galactosyl-R
1910		a PchE NRPS protein loaded with hydroxyphenyl-thiazoline
1911	RXN-9024|RXN-9025	a debranched limit dextrin
1912		3-&alpha;-L-fucosyl-N-acetylglucosaminyl-glycoprotein
1913		[heparan sulfate]-&alpha;-D-N-sulfoglucosamine 6-O-sulfate
1914		a nonspecific small molecule
1915		a N-acetyl-D-glucosaminyl-polyepetide
1916		an acylglycerone phosphate
1917	HEPARITIN-SULFOTRANSFERASE-RXN|2.8.2.23-RXN	[heparan]-&alpha;-D-glucosamine
1918	RXN-8660	a [protein] N6,N6-dimethyl-L-lysine
1919		a 4-hydroxyacid
1920		an acceptor
1921		nylon-6 polymer
1922		L-guluronate
1923		a nylon-6 linear oligomer
1924		a mycothiol S-conjugate
1925		an organohalogen compound
1926		a plasmenylcholine
1927	RXN-6642	a [Cys-Gly]-S-conjugate
1928		a (mannosyl)8-(N-acetylglucosaminyl)2
1929		a 2-acyl-sn-glycero-3-phosphoglycerol (n-C14:1)
1930		a hydroxamate
1931	3.5.5.1-RXN	a nitrile
1932	TRANS-RXN54L-3124	a vitamin
1933		styrene oxide
1934		a pyrrole
1935		a 1-O-alkyl-2-acetyl-3-acyl-sn-glycerol
1936		a CDP-monoacylglycerol
1937	
1938		a 1-acyl-sn-glycero-3-phosphoglycerol (n-C16:1)
1939	2.4.1.117-RXN|2.7.8.15-RXN|2.4.1.83-RXN	a dolichyl phosphate
1940		an acyldolichol
1941		an N-acyl-&alpha;-D-mannosamine 6-phosphate
1942		an N-acyl-D-mannosaminolactone
1943		a S-3-hydroxyacylhydrolipoate
1944		a CMP-N-acyl-&beta;-neuraminate
1945		a DDP-N-acetylmuramoyl-pentapeptide
1946		a mycothiol-mycoredoxin mixed disulfide
1947		a haloacetate
1948		an ester
1949		a phenolic donor
1950		&alpha;-D-galactosamine-[glycoprotein]
1951		an acylmono-&beta;-D-galactosyldiacylglycerol
1952	2.4.1.144-RXN	&beta;-D-mannosyl-[glycoprotein]
1953	RXN-5471	a glucosyl-(mannosyl)9-(N-acetylglucosaminyl)2-diphosphodolichol
1954	RXN-5467	a (mannosyl)6-(N-acetylglucosaminyl)2-diphosphodolichol
1955		a 2-nucleotidylgentamicin
1956		a 5'-acylphosphoadenosine
1957		an organometallic compound
1958		an O-acyltropine
1959		a 1-octadec-11-enoyl-sn-glycerol 3-phosphate
1960		an amide
1961		a phosphomannan
1962		a G(5')ppPur-mRNA
1963		a non-metabolic compound
1964		a phthalylamide
1965		a hydrocarbon
1966	RXN-5468	a (mannosyl)7-(N-acetylglucosaminyl)2-diphosphodolichol
1967	3.4.11.2-RXN|2.4.1.41-RXN	a polypeptide
1968		oxidized polyvinyl alcohol(n)
1969	ALCOHOL-DEHYDROGENASE-NADPORNOP+-RXN|CARBONYL-REDUCTASE-NADPH-RXN|ALCOHOL-DEHYDROG-GENERIC-RXN	an alcohol
1970	2.4.1.142-RXN	an (N-acetylglucosaminyl)2-diphosphodolichol
1971		[glucuronoxylan] 4-O-methyl-D-glucuronate
1972		a 1-(&beta;-D-galactosyl)-2-(2-hydroxyacyl)sphingosine
1973		a D-threo-aldose
1974		a xylarate
1975		[heparosan-N-sulfate]-L-iduronate
1976		cyanophycin
1977		a prostaglandin
1978		N-acetyl-&beta;-D-glucosaminyl-1,3-&beta;-D-galactosyl-1,4-N-acetyl-&beta;-D-glucosaminyl-R
1979		a oxygen substituted quinate
1980	RXN-5466	a (mannosyl)5-(N-acetylglucosaminyl)2-diphosphodolichol
1981		a guanido compound
1982	TRANS-RXN54L-2728	an acid
1983	ALKYLGLYCERONE-PHOSPHATE-SYNTHASE-RXN	a 1-acyl-glycerone 3-phosphate
1984		a 1-organyl-2-lyso-sn-glycero-3-phospholipid
1985		a rhamnosyl lipopolysaccharide
1986		an acyl phosphatidylglycerol (n-C16:1)
1987		Superatoms
1988		N-acetyl-&beta;-D-glucosaminyl-(1&rarr;6)-[N-acetyl-&beta;-D-glucosaminyl-(1&rarr;2)]-&alpha;-D-mannosyl-R
1989		a 2-acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)
1990		an N-acyl-D-glucosamine 6-phosphate
1991		an indolocarbazole alkaloid
1992		a luciferin
1993	2.4.1.45-RXN	a 2-(2-hydroxyacyl)sphingosine
1994	RXN3O-1118|HYDROXYPHENYLPYRUVATE-REDUCTASE-RXN	3-(4-hydroxyphenyl)lactate
1995	URUR-RXN	a (-)-ureidoglycine
1996		a peptidyl amide
1997		a thiohydroximate-O-sulfate
1998		Lewis x epitope
1999		an sn-3-D-galactosyl-sn-2-acylglycerol
2000		a dye
2001		2-halobenzoate
2002		phospholactate
2003		a 1-hexadec-9-enoyl-sn-glycerol 3-phosphate
2004	RXN-5465	a (mannosyl)4-(N-acetylglucosaminyl)2-diphosphodolichol
2005	1.5.4.1-RXN	a pyrimidodiazepine
2006		trans-2,3-dihydro-3-hydroxyanthranilate
2007		a 2-acyl-sn-glycero-3-phosphoglycerol (n-C16:1)
2008		[heparan sulfate]-&alpha;-D-N-sulfoglucosamine 3,6-O-bissulfate
2009		a fluorobenzoate
2010		a long-chain ester
2011		[cyanophycin]-L-aspartate
2012		a 3-(all-trans-polyrenyl)benzene-1,2-diol
2013	2.4.1.122-RXN	N-acetyl-D-galactosamine-[glycoprotein]
2014		an (S)-2-haloacid
2015		a substituted &beta;-amino acid
2016	3.2.1.141-RXN	a maltooligosyl-trehalose
2017		a 1,2-diacyl-3-O-(&beta;-D-glucopyranosyl)-sn-glycerol
2018		a cofactor
2019		[heparan sulfate]-&alpha;-D-glucosamine 6-O-sulfate
2020		an aldehyde or ketone
2021		[chondroitin-sulfate]-2-O-sulfo-&beta;-D-glucuronate
2022		an oxime
2023	2.4.1.141-RXN	an N-acetylglucosaminyl-diphosphodolichol
2024		&alpha;-D-glucosaminide-[heparan sulfate]
2025		melanin
2026		a nucleic acid component
2027		a [PchE NRPS protein]-L-cysteine-S-salycilate
2028		N-acetyl-O-acetylneuraminate
2029		a pyrrolidine dione
2030		N-acetyl-&beta;-D-glucosaminyl-(1&rarr;4)-&beta;-D-mannosyl-[glycoprotein]
2031		a oligomycin
2032		an organic heterocyclic compound
2033		a compound with &gamma;-glutamate
2034		a 5-L-glutamyl-amino acid
2035		[glucuronoxylan] D-glucuronate
2036		an O-acylpseudotropine
2037		N-acetyl-&beta;-D-glucosaminyl-1,2-&alpha;-D-mannosyl-1,3-(N-acetyl-&beta;-D-glucosaminyl-1,2-&alpha;-D-mannosyl-1,6)-(N-acetyl-&beta;-D-glucosaminyl-1,4)-&beta;-D-mannosyl-1,4-N-acetyl-&beta;-D-glucosaminyl-R
2038		a &alpha;-D-mannosyl-(1->6)-&beta;-D-mannosyl-(1->4)-N-acetyl-&beta;-D-glucosaminyl-(1->4)-N-acetyl-&beta;-D-glucosaminyl-[glycoprotein]
2039	1.11.1.15-RXN	an organic hydroperoxide
2040		Cleaved DNA
2041		melanochrome
2042		citramalate
2043		DNA containing a recognition site
2044		a deacetylated peptidoglycan
2045		a 1-alkenyl-2-acylglycerol
2046		a 3-aminoacyl-phosphatidylglycerol
2047	RXN0-5364	2-hydroxyglutarate
2048		N-acetyl-&alpha;-D-glucosaminide-[hyaluronan]
2049		a (mannosyl)9-(N-acetylglucosaminyl)2
2050	CHOLINESTERASE-RXN	an acylcholine
2051	GLUCOSAMINEPNACETYLTRANS-RXN|GLUCOSAMINE-6-P-DEAMIN-RXN	D-glucosamine 6-phosphate
2052		a [PchF protein]-hydroxyphenyl-4,2-bis-thiazoline
2053		an &alpha;-D-glucosyl-1,6-&alpha;-D-glucosyl-1,6-&alpha;-D-glucosyl-1,3-1-O-alkyl-2-O-acylglycerol
2054		an N-acylglycine
2055		an enone
2056		a tetrarate
2057	RXN-4444	a fatty alcohol
2058		heparosan-2-O-sulfo-&beta;-D-glucuronate
2059		a macrocycle
2060		an L-2-amino-acid
2061		a ubiquinol analogue
2062		a 5,10-methenyltetrahydrofolate
2063	RXN-5464	a (mannosyl)3-(N-acetylglucosaminyl)2-diphosphodolichol
2064		an acyl phosphatidylglycerol (n-C18:1)
2065		a 1-alkyl-glycerone 3-phosphate
2066		an S-alkyl thiosulfate
2067		an O-alkylglycerone
2068		an N-acyl-D-glutamate
2069		phenyllactate
2070		a 2,2-dialkylglycine
2071		4-hydroxymandelate
2072		an isoprenoid
2073		a lyso-ornithine lipid
2074		a bacterial endotoxin
2075		a lipid moiety
2076		an ornithine lipid
2077		a sphingolipid
2078		a fatty acyl
2079		a mycolate
2080		a fatty acid anion
2081	TRANS-RXN54L-3050|TRANS-RXN54L-2965	a phospholipid
2082		a glycerolipid
2083		an ether lipid
2084		a 4-hydroxy-3-polyprenylbenzoate
2085		a terpenoid
2086		a prenol
2087		a terpene
2088		an isoprenoid phosphate
2089		a triterpenoid
2090		a sesquarterpenoid
2091		a tetraterpenoid
2092		a sesterterpene
2093		a terpenoid derivative
2094		a hemiterpene
2095		a diterpenoid
2096		a monoterpenoid
2097		a sesquiterpenoid
2098		a homoterpenoid
2099		a meroterpenoid
2100		a 23,24-dihydrocucurbitacin
2101		a cucurbitacin
2102		a ginsenoside
2103		a desaturated thalian-diol
2104		a hederagenin monoglucoside
2105		a C34 botryococcenes
2106		a soyasapogenol
2107		a thalian-diol
2108		a medicagenate monoglucoside
2109		a protopanaxadiol-type ginsenoside
2110		a protopanaxatriol-type ginsenoside
2111		an oleanonic-acid-type saponin ginsenoside
2112		a protopanaxadiol-type ginsenoside with two glycosyl residues at position 20
2113		a protopanaxadiol-type ginsenoside with no glycosidic modification at position 3
2114		a protopanaxadiol-type ginsenoside with one glucosyl residue at position 3
2115		a protopanaxadiol-type ginsenoside with two glucosyl residues at position 3
2116		a protopanaxadiol-type ginsenoside with a single glucosyl residue at position 20
2117		a protopanaxadiol-type ginsenoside with two glucosyl residues at position 20
2118		a protopanaxatriol-type ginsenoside with no glycosidic modification at position 6
2119		a protopanaxatriol-type ginsenoside with a single glucosyl at position 6
2120		a protopanaxatriol-type ginsenoside with two glycosyl residues at position 6
2121		a soyasapogenol B glycoside
2122		a soyasapogenol E monoglucoside
2123		a soyasapogenol B monoglucuronide
2124		a soyasapogenol B monoglucoside
2125		a carotenoid
2126		a carotene
2127		a xanthophyll
2128		a ketocarotenoid
2129		an apocarotenoid
2130		a carotenoid &psi;-end group
2131		a carotenoid &epsilon;-end group
2132		a myxoxanthophyll
2133		a carotenoid &beta;-end group
2134		oscillaxanthin
2135		a 9-cis-epoxycarotenoid
2136		astaxanthin
2137		a 9-apo-carotenone
2138		a 12'-apo-carotenal
2139		a sesquiterpenoid derivative
2140		a monoterpenoid derivative
2141		a sesquiterpenol
2142		(E)-nerolidol
2143		a 7-isopropyl-4-methyloxepan-2-one
2144		a 6-isopropenyl-3-methyloxepan-2-one
2145		a monoterpenol acetate ester
2146		a 7-hydroxy-4-isopropenyl-7-methyloxepan-2-one
2147		a monoterpenyl phosphate
2148		a 4-isopropenyl-7-methyloxepan-2-one
2149		a dihydrocarvone
2150		a monoterpenol
2151		a monoterpenal
2152		citronellate
2153		a monoterpenyl diphosphate
2154		an isodihydrocarvone
2155		an ipsdienol
2156		a carveol
2157		a farnesol
2158		citronellol
2159		linalool
2160		&alpha;-terpineol
2161		a dihydrocarveol
2162		a (6S)-carveol
2163		citronellal
2164		a phytocassane
2165		a retinoid
2166		a gibberellin
2167		a retinol
2168		a retinyl ester
2169		a retinal
2170		a retinoate
2171		an all-trans-retinyl ester
2172		an 11-cis-retinyl ester
2173		a dietary all-trans-retinyl ester
2174		all-trans-3-hydroxyretinal
2175		11-cis-3-hydroxyretinal
2176		a limonene-1,2-diol
2177		a limonene
2178		perillyl alcohol
2179		3-carene
2180		pinene
2181		a 1-hydroxymenth-8-en-2-one
2182		a carvone
2183		a limonene-1,2-epoxide
2184		a menthone
2185		sabinene
2186		an &alpha;-pinene
2187		a (4S)-1,2-epoxymenth-8-ene
2188		a (4R)-1,2-epoxymenth-8-ene
2189		&beta;-phellandrene
2190		&alpha;-selinene
2191		abscisic acid
2192		germacrene A
2193		sesquisabinene
2194		&alpha;-curcumene
2195		an abscisic acid derivative
2196		an abscisic acid conjugate
2197		a polyprenol
2198	DOLICHOL-KINASE-RXN	a dolichol
2199		a ditrans,polycis-dolichol
2200		an all-trans-isoprenoid phosphate
2201		a cis,trans-isoprenoid phosphate
2202		an isoprenoid monophosphate
2203		an isoprenoid diphosphate
2204		an all-trans-polyisoprenyl diphosphate
2205		an all-cis polyisoprenyl diphosphate
2206		a cis,trans-polyisoprenyl diphosphate
2207		a tri-trans,poly-cis-polyprenyl diphosphate
2208		a mono-trans, poly-cis-polyisoprenyl diphosphate
2209		a di-trans, poly-cis-polyisoprenyl diphosphate
2210		rubber
2211		a lipopolysaccharide
2212		an &alpha;-D-glucosyl-lipopolysaccharide
2213		a 3-deoxyoctulosonyl-lipopolysaccharide
2214		a D-galactosyl-lipopolysaccharide
2215		a lipid A
2216		a D-glucosyl-lipopolysaccharide
2217		a lipid B
2218	RXN-9669	a lipid oleoyl-group
2219	SPHINGOMYELIN-PHOSPHODIESTERASE-RXN	a sphingomyelin
2220	CERAMIDE-CHOLINEPHOSPHOTRANSFERASE-RXN|2.7.8.27-RXN	a ceramide
2221		a glycosphingolipid
2222		an N-acyl-sphingosylphosphorylcholine
2223	RXN3O-4042|CERAMIDASE-YEAST-RXN	a (4R)-4-hydroxysphinganine ceramide
2224		a ceramide 1-phosphate
2225		a sphing-8-enine-ceramide
2226		a (4E)-sphing-4-enine ceramide
2227		a (4E)-4-sphinga-4,8-dienine ceramide
2228		an inositol-phosphoceramide
2229		a (4R)-4-hydroxysphing-8-enine ceramide
2230	RXN3DJ-11100	a dihydroceramide
2231	
2232	CERAMIDE-CHOLINEPHOSPHOTRANSFERASE-RXN|CERAMIDE-GLUCOSYLTRANSFERASE-RXN|CERAMIDASE-RXN|2.7.8.27-RXN	a sphingosine-containing ceramide
2233	RXN-7795|RXN-7796|RXN-7797|RXN-7799|RXN-7801|RXN-7793	a plant ceramide (I)
2234	RXN-7798
2235		a (4E,8E,10E)-sphinga-4,8,10-trienine ceramide
2236		a 9-methyl-(4E,8E)-sphinga-4,8-dienine ceramide
2237	RXN3O-581	an &alpha; hydroxyphytoceramide
2238		an &alpha;,&beta; dihydroxyphytoceramide
2239	RXN3O-663	an inositol-phospho-&alpha; hydroxyphytoceramide
2240	RXN3O-680	a mannosyl-inositol-phospho-&alpha; hydroxyphytoceramide
2241		a sphing-8(E)-enine-ceramide
2242		a sphing-8(Z)-enine-ceramide
2243		a sphinga-4,8-dienine-18:0-ceramide
2244		a (4E,8Z)-4-sphinga-4,8-dienine ceramide
2245		a (4E,8E)-sphinga-4,8-dienine ceramide
2246		an inositol phosphomannosylinositol phosphoceramide
2247		an inositolphosphodihydroceramide
2248		an (8E)-4-hydroxysphing-8-enine ceramide
2249		an (8Z)-4-hydroxy-sphing-8-enine-ceramide
2250		a 4-hydroxysphing-8-enine-20:1 ceramide
2251		a 4-hydroxysphing-8-enine-22:0 ceramide
2252		a 4-hydroxysphing-8-enine-26:0 ceramide
2253		an &alpha; hydroxydihydroceramide
2254		a dihydroceramide 1-phosphate
2255		a mannosyl-diphosphoinositol-&alpha; hydroxyphytoceramide
2256		a D-glucosyl-N-acylsphingosine
2257		a D-glucosyl-N-acylsphingosine
2258		N-acetyl-D-glucosaminyl-1,6-&beta;-D-galactosyl-1,4-N-acetyl-&beta;-D-glucosaminyl-1,3-&beta;-D-galactosyl-1,4 &beta;-D-glucosylceramide
2259		an N-acetylneuraminyl-D-galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide
2260		an oligoglycosylglucosylceramide
2261		a cerebroside
2262		an N-acetyl-&beta;-D-galactosaminyl-1,4-(&beta;-N-acetylneuraminyl)-2,3-&alpha;-D-galactosyl-1,4-&beta;-D-glucosylceramide
2263		a D-glucosyl-N-acylsphinganine
2264		a lyso-glycosphingolipid
2265		an N-acetyl-&beta;-D-glucosaminyl-(1-3)-&beta;-D-galactosyl-(1-4)-&beta;-D-glucosyl-(1&harr;1)-ceramide
2266		a globotetraosylceramide
2267		an N-acetyl-D-glucosaminyl-1,3-&beta;-D-galactosyl-1,4-&beta;-D-glucosylceramide
2268		a D-galactosyl-(1&rarr;4)-&beta;-D-galactosyl-(1&rarr;4)-&beta;-D-glucosyl-(1&harr;1)-ceramide
2269		an &alpha;-D-galactosyl-(1->4)-&beta;-D-galactosyl-(1->4)-&beta;-D-glucosylceramide
2270		III2-&alpha;-fucosyllactotetraosylceramide
2271		an N-acetyl-&beta;-D-galactosaminyl-(1,3)-&alpha;-D-galactosyl-(1,4)-&beta;-D-galactosyl-(1,4)-&beta;-D-glucosylceramide
2272		a 1-O-[O-(N-acetyl-&alpha;-neuraminyl)-2,3-&beta;-D-galactosyl-1,4-&beta;-D-glucosyl]ceramide
2273		gangloside GM2
2274		ganglioside GM1a
2275		&beta;-D-galactosyl-(1&rarr;4)-N-acetyl-&beta;-D-glucosaminyl-(1&rarr;3)-&beta;-D-galactosyl-(1&rarr;4)-&beta;-D-glucosyl-(1&harr;1)-ceramide
2276		an N-acetyl-&beta;-D-galactosaminyl-(1&rarr;4)-[&alpha;-N-acetylneuraminyl-(2&rarr;3)]-&beta;-D-galactosyl-(1&rarr;4)-&beta;-D-glucosyl-(1&harr;1)-ceramide
2277		an &alpha;-N-acetylneuraminyl-(2&rarr;3)-&beta;-D-galactosyl-(1&rarr;4)-&beta;-D-glucosyl-(1&harr;1)-ceramide
2278		an &alpha;-N-acetylneuraminyl-2,6-&beta;-galactosyl-1,4-&beta;-D-glucosylceramide
2279		&alpha;-N-acetylneuraminyl-(2&rarr;3)-&beta;-D-galactosyl-(1&rarr;4)-N-acetyl-&beta;-D-glucosaminyl-(1&rarr;3)-&beta;-D-galactosyl-(1&rarr;4)-&beta;-D-glucosylceramide
2280		N-acetyl-&alpha;-D-galactosaminyl-(1&rarr;3)-N-acetyl-&beta;-D-galactosaminyl-(1&rarr;3)-&alpha;-D-galactosyl-(1&rarr;4)-&beta;-D-galactosyl-(1&rarr;4)-&beta;-D-glucosylceramide
2281		a cerebroside 3-sulfate
2282		a  galactosyl cerebroside
2283		a D-galactosyl-N-acylsphingosine
2284		a &beta;-D-galactosyl-(1&rarr;4)-&beta;-D-glucosyl-(1&harr;1)-ceramide
2285		a phospholipid containing an ether-linked hydrocarbon
2286		a mannosylinositol phosphorylceramide
2287		a lyso-phospholipid
2288		a phosphoglyceride
2289		an O-1-alkyl-2-acyl-sn-glycero-3-phosphoethanolamine
2290		an O-1-alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine
2291		a 1-organyl-2-acyl-sn-glycero-3-phosphocholine
2292		a 1-alkyl-sn-glycerol 3-phosphate
2293		a 1-alkyl-2-lyso-sn-glycero-3-phosphocholine
2294	3.1.1.47-RXN	a 1-alkyl-2-acetyl-sn-glycero-3-phosphocholine
2295		a 1-alkyl-2-acetyl-sn-glycero 3-phosphate
2296		a 1-alkenylglycerophosphoethanolamine
2297		a 1-acyl-2-lyso-glycerophosphocholine
2298		a 1-lyso-phospholipid
2299		a 2-lyso-phospholipid
2300		a lyso-phosphatidylglycerol
2301		a lyso-phosphatidylethanolamine
2302		a lyso-phosphatidylcholine
2303		a 2-acyl-1-lyso-phosphatidylethanolamine
2304	LYSOPHOSPHOLIPASE-RXN	a 2-acyl 1-lyso-phosphatidylcholine
2305		a 2-acyl-1-lyso-phosphatidylglycerol
2306		a 1-acyl 2-lyso-phosphatidylethanolamine
2307		a 1-acyl-2-lyso-phosphatidylglycerol
2308	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN|RXN-1623	a 1-acyl-sn-glycerol 3-phosphate
2309	2.3.1.23-RXN	a 1-acyl 2-lyso-phosphatidylcholine
2310		a 1-acyl-sn-glycero-3-phospho-D-myo-inositol
2311		a 2,3,4-saturated 2-lysophosphatidate
2312		lysophosphatidylglycerol-18:2
2313		lysophosphatidylglycerol-18:1
2314		lysophosphatidylglycerol-18:3
2315		lysophosphatidylethanolamine-18:1
2316		lysophosphatidylethanolamine-18:2
2317		lysophosphatidylethanolamine-18:3
2318		lysophosphatidylethanolamine-16:1
2319		lysophosphatidylethanolamine-16:0
2320		lysophosphatidylcholine-18:1
2321		lysophosphatidylcholine-18:0
2322		lysophosphatidylcholine-18:2
2323		lysophosphatidylcholine-16:0
2324		lysophosphatidylcholine-18:3
2325		lysophosphatidylcholine-16:1
2326	RXN-1382	an L-1-phosphatidylethanolamine
2327	CARDIOLIPSYN-RXN|PGLYCEROLTRANSI-RXN|RXN-8141	an L-1-phosphatidyl-glycerol
2328	PHOSPHASERDECARB-RXN	an L-1-phosphatidylserine
2329	CDPDIGLYSYN-RXN|PHOSPHATIDATE-PHOSPHATASE-RXN	a 1,2-diacyl-sn-glycerol 3-phosphate
2330	RXN-10728|TRANS-RXN54L-3424|2.7.8.27-RXN|RXN-1641|PHOSCHOL-RXN|PHOSPHOLIPASE-A2-RXN|RXN-1501|PHOSPHOLIPASE-A1-RXN|PHOSPHOLIPASE-C-RXN|2.3.1.43-RXN	a phosphatidylcholine
2331	PGPPHOSPHA-RXN	an L-1-phosphatidylglycerol-phosphate
2332		a glycerophosphoinositol
2333		1-(17Z-hexacosenoyl)-2-acyl-[glycerolipid]
2334		1-(hexacosanoyl)-2-acyl-[glycerolipid]
2335		1-(tetracosanoyl)-2-acyl-[glycerolipid]
2336		1-(15Z-tetracosenoyl)-2-acyl-[glycerolipid]
2337		phosphatidylethanolamine-36:6
2338		phosphatidylethanolamine-40:2
2339		a phosphatidylethanolamine-32:0
2340		phosphatidylethanolamine-36:1
2341	RXN4FS-2	a phosphatidyl-N-dimethylethanolamine
2342		phosphatidylethanolamine-36:5
2343		a phosphatidylethanolamine-32:2
2344		phosphatidylethanolamine-34:4
2345		phosphatidylethanolamine-36:2
2346		an N-acylphosphatidylethanolamine
2347		phosphatidylethanolamine-38:5
2348		a phosphatidylethanolamine-32:1
2349	2.1.1.71-RXN	a phosphatidyl-N-methylethanolamine
2350		phosphatidylethanolamine-34:2
2351		phosphatidylethanolamine-42:4
2352		phosphatidylethanolamine-36:3
2353		phosphatidylethanolamine-38:3
2354		phosphatidylethanolamine-34:3
2355		phosphatidylethanolamine-40:3
2356		phosphatidylethanolamine-36:4
2357		phosphatidylethanolamine-38:2
2358		phosphatidylethanolamine-38:4
2359		phosphatidylethanolamine-42:3
2360		phosphatidylethanolamine-38:6
2361		phosphatidylethanolamine-42:2
2362		phosphatidylethanolamine-34:1
2363		phosphatidylglycerol-32:1
2364		phosphatidylglycerol-32:0
2365		phosphatidylglycerol-34:2
2366		phosphatidylglycerol-34:0
2367		phosphatidylglycerol-34:1
2368		phosphatidylglycerol-34:4
2369		phosphatidylglycerol-34:3
2370		phosphatidylserine-36:6
2371		phosphatidylserine-38:1
2372		phosphatidylserine-40:3
2373		phosphatidylserine-36:5
2374		phosphatidylserine-36:1
2375		phosphatidylserine-36:3
2376		phosphatidylserine-34:4
2377		phosphatidylserine-40:2
2378		phosphatidylserine-40:1
2379		phosphatidylserine-38:2
2380		phosphatidylserine-34:3
2381		phosphatidylserine-44:2
2382		phosphatidylserine-40:4
2383		phosphatidylserine-38:5
2384		phosphatidylserine-38:3
2385		phosphatidylserine-42:2
2386		phosphatidylserine-38:6
2387		phosphatidylserine-36:4
2388		phosphatidylserine-34:1
2389		phosphatidylserine-42:3
2390		phosphatidylserine-38:4
2391		phosphatidylserine-42:4
2392		phosphatidylserine-36:2
2393		phosphatidylserine-44:3
2394		phosphatidylserine-42:1
2395		phosphatidylserine-34:2
2396		phosphatidate-36:6
2397		a 2,3,4-saturated L-phosphatidate
2398		phosphatidate-34:4
2399		phosphatidate-34:3
2400		phosphatidate-36:2
2401		phosphatidate-34:6
2402		phosphatidate-34:2
2403		phosphatidate-34:1
2404		phosphatidate-36:4
2405		phosphatidate-36:5
2406		phosphatidate-36:3
2407		a 1-acyl-2-stearoyl-sn-glycerol 3-phosphate
2408		1-acyl-2-palmitoyl-[glycerolipid]
2409		a 1-acyl-2-palmitoleoyl-[glycerolipid]
2410		a 1-linoleoyl 2-acyl-[glycerolipid]
2411		a 1-linoleoyl 2-acyl-sn-glycerol 3-phosphate
2412		a 1-acyl-2-palmitoyl-sn-glycerol 3-phosphate
2413		a 1-acyl-2-palmitoleoyl-sn-glycerol 3-phosphate
